,relativeAltitude,latitude,longitude,speed,smoothedAltitude,run_start,run_time,activity_time,state,n_runs,top_speed_run,top_speed_total,avg_speed_run,max_altitude_run,max_altitude_total,ascent_run,ascent_total,descent_run,descent_total,distance_run,distance_total
148,-56.984560546875,46.0980728,7.2720013,8.070903778076172,-58.77649678308855,126,22,0,1,0,10.91258144378662,0,7.236481210459834,0,0,7.555966796875008,0,-45.82699218750001,0,168.71607636425904,0
149,-63.033017578125,46.0980278,7.272086,8.712080955505371,-60.4120184000286,126,23,0,1,0,10.91258144378662,0,7.297964533170064,0,0,7.9319140625000095,0,-45.82699218750001,0,177.34226547781356,0
150,-61.383427734375,46.0979669,7.2722059,8.648517608642578,-62.335254436510525,126,24,0,1,0,10.91258144378662,0,7.351986656188965,0,0,7.9319140625000095,0,-51.875449218750006,0,185.58334944271226,0
151,-62.59359375,46.0979368,7.2722918,8.789203643798828,-63.96811750565645,126,25,0,1,0,10.91258144378662,0,7.407264232635498,0,0,9.58150390625001,0,-51.875449218750006,0,197.06298718478862,0
152,-68.039208984375,46.0978952,7.2723729,8.267882347106934,-65.78483709523508,126,26,0,1,0,10.91258144378662,0,7.439138977615921,0,0,9.58150390625001,0,-53.085615234375005,0,204.50036235789418,0
153,-66.477529296875,46.0978664,7.2724634,7.8494038581848145,-67.34967232572151,126,27,0,1,0,10.91258144378662,0,7.453791294779097,0,0,9.58150390625001,0,-58.53123046875,0,212.29195223452385,0
154,-67.894970703125,46.0978327,7.2725428,7.240874290466309,-68.72087729779449,126,28,0,1,0,10.91258144378662,0,7.446449329113139,0,0,11.143183593749999,0,-58.53123046875,0,219.9874420250372,0
155,-72.663720703125,46.0977988,7.2726149,6.796380043029785,-70.28088638291892,126,29,0,1,0,10.91258144378662,0,7.424780352910361,0,0,11.143183593749999,0,-59.948671874999995,0,227.17964906476095,0
156,-71.07814453125,46.0977798,7.2726951,6.596806526184082,-71.27534015306881,126,30,0,1,0,10.91258144378662,0,7.398071519790158,0,0,11.143183593749999,0,-64.71742187499999,0,233.90883867625712,0
157,-72.72712890625,46.0977439,7.2727565,6.574182510375977,-72.60290496853828,126,31,0,1,0,10.91258144378662,0,7.372324988245965,0,0,12.72875976562499,0,-64.71742187499999,0,240.46017826102872,0
158,-73.5778515625,46.0977013,7.2728212,6.982364177703857,-74.22186938808015,126,32,0,1,0,10.91258144378662,0,7.360507993987113,0,0,12.72875976562499,0,-66.36640624999998,0,246.66223461786933,0
159,-75.99984375,46.0976621,7.2729002,7.585267066955566,-76.0309659219461,126,33,0,1,0,10.91258144378662,0,7.3671185549567735,0,0,12.72875976562499,0,-67.21712890624998,0,253.5507679116839,0
160,-76.818984375,46.0976007,7.2729457,7.542446613311768,-78.20613241480528,126,34,0,1,0,10.91258144378662,0,7.372127928052631,0,0,12.72875976562499,0,-69.63912109374998,0,261.05429812039495,0
161,-80.379462890625,46.0975221,7.2729531,8.876509666442871,-80.31998933293312,126,35,0,1,0,10.91258144378662,0,7.413916309674582,0,0,12.72875976562499,0,-70.45826171874998,0,268.73264259835173,0
162,-80.53134765625,46.0974283,7.2729291,10.042075157165527,-82.71078959276062,126,36,0,1,0,10.91258144378662,0,7.484947629877041,0,0,12.72875976562499,0,-74.01874023437499,0,277.48800520402676,0
